Mes.Base,Ano.Exec,Veiculo,CO.Cliente,CO.Fabrica,rota,cod_rota,Qtd.Transp,Vlr.Frete,km_api,custo/km,custo/unid,qtd_max_veiculo,num_viagens,qtd_max_transp,taxa_ocupacao
5,2023,P12,2343,3423909,ITU - PINDAMONHANGABA,3423909-2343,117900,72294.46,239.66399999999996,4.132181172362769,0.6167039573820396,1800.0,73.0,131400.0,0.8972602739726028
5,2023,P12,2344,3403208,ARARAQUARA - SOROCABA,3403208-2344,54600,31545.52,241.89299999999997,3.8356191033419975,0.5856590196078431,1800.0,34.0,61200.0,0.8921568627450981
5,2023,P12,2344,3424402,JACAREI - SOROCABA,3424402-2344,64200,32993.450000000004,178.023,4.520305200355724,0.512920081300813,1800.0,41.0,73800.0,0.8699186991869918
5,2023,P12,2345,3403208,ARARAQUARA - SOROCABA,3403208-2345,52200,32612.260000000002,244.434,4.169359111252936,0.6250777777777778,1800.0,32.0,57600.0,0.90625
5,2023,P12,2345,3424402,JACAREI - SOROCABA,3424402-2345,66900,33568.03,180.564,4.426346389777639,0.49722410052910054,1800.0,42.0,75600.0,0.8849206349206349
5,2023,P12,2346,3403208,ARARAQUARA - SOROCABA,3403208-2346,46500,0.0,238.558,0.0,0.0,1800.0,29.0,52200.0,0.8908045977011494
5,2023,P12,2346,3424402,JACAREI - SOROCABA,3424402-2346,63900,0.0,174.688,0.0,0.0,1800.0,41.0,73800.0,0.8658536585365854
5,2023,P12,2347,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2347,70800,21161.59,85.682,5.488405447533385,0.2996233086419753,1800.0,45.0,81000.0,0.8740740740740741
5,2023,P12,2347,3423909,ITU - RIBEIRAO PRETO,3423909-2347,49500,34390.71,263.19,4.215121174571541,0.6986645161290322,1800.0,31.0,55800.0,0.8870967741935484
5,2023,P12,2347,3424402,JACAREI - RIBEIRAO PRETO,3424402-2347,54000,47477.409999999996,357.812,3.902592455716147,0.8771881045751634,1800.0,34.0,61200.0,0.8823529411764706
5,2023,P12,2348,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2348,40800,12249.970000000001,96.021,5.103037877131045,0.30104053333333336,1800.0,25.0,45000.0,0.9066666666666666
5,2023,P12,2348,3423909,ITU - RIBEIRAO PRETO,3423909-2348,62100,43581.65,273.529,4.085410340871371,0.7069430199430199,1800.0,39.0,70200.0,0.8846153846153846
5,2023,P12,2348,3424402,JACAREI - RIBEIRAO PRETO,3424402-2348,66000,59551.96,368.151,3.945356196963454,0.9047806233062331,1800.0,41.0,73800.0,0.8943089430894309
5,2023,P12,2349,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2349,67800,673.37,90.218,0.17357697401694192,0.01043984496124031,1800.0,43.0,77400.0,0.875968992248062
5,2023,P12,2349,3423909,ITU - RIBEIRAO PRETO,3423909-2349,53700,0.0,267.641,0.0,0.0,1800.0,33.0,59400.0,0.9040404040404041
5,2023,P12,2349,3424402,JACAREI - RIBEIRAO PRETO,3424402-2349,43500,1633.29,362.263,0.16698426894886376,0.04032814814814815,1800.0,27.0,48600.0,0.8950617283950617
5,2023,P12,2350,3403208,ARARAQUARA - BAURU,3403208-2350,48900,16938.6,124.481,4.535792610920542,0.34831555555555554,1800.0,30.0,54000.0,0.9055555555555556
5,2023,P12,2350,3423909,ITU - BAURU,3423909-2350,62100,46660.380000000005,251.81899999999996,4.75111091696814,0.7542444444444444,1800.0,39.0,70200.0,0.8846153846153846
5,2023,P12,2350,3424402,JACAREI - BAURU,3424402-2350,60600,60606.46,401.828,3.9691281894374284,0.9966543859649123,1800.0,38.0,68400.0,0.8859649122807017
5,2023,P12,2351,3403208,ARARAQUARA - BAURU,3403208-2351,57000,0.0,124.48299999999999,0.0,0.0,1800.0,35.0,63000.0,0.9047619047619048
5,2023,P12,2351,3423909,ITU - BAURU,3423909-2351,48600,0.0,250.233,0.0,0.0,1800.0,30.0,54000.0,0.9
5,2023,P12,2351,3424402,JACAREI - BAURU,3424402-2351,66000,0.0,403.211,0.0,0.0,1800.0,41.0,73800.0,0.8943089430894309
5,2023,P24,2301,3403208,ARARAQUARA - VALINHOS,3403208-2301,137400,0.0,193.55000000000004,0.0,0.0,3600.0,48.0,172800.0,0.7951388888888888
5,2023,P24,2301,3424402,JACAREI - VALINHOS,3424402-2301,300600,46704.94,145.62,2.969737317320067,0.16051563528806584,3600.0,108.0,388800.0,0.7731481481481481
5,2023,P24,2302,3403208,ARARAQUARA - CAMPINAS,3403208-2302,88800,0.0,182.669,0.0,0.0,3600.0,28.0,100800.0,0.8809523809523809
5,2023,P24,2302,3424402,JACAREI - CAMPINAS,3424402-2302,250200,39857.88,141.311,3.398287618704467,0.16308206157965194,3600.0,83.0,298800.0,0.8373493975903614
5,2023,P24,2303,3403208,ARARAQUARA - CAMPINAS,3403208-2303,75600,1242.0,187.278,0.26527408451606704,0.01656,3600.0,25.0,90000.0,0.84
5,2023,P24,2303,3424402,JACAREI - CAMPINAS,3424402-2303,227400,23559.510000000002,141.46,2.2506132953255817,0.10653350600600602,3600.0,74.0,266400.0,0.8536036036036037
5,2023,P24,2304,3403208,ARARAQUARA - CAMPINAS,3403208-2304,100800,32987.42,178.496,5.280217563898991,0.3346694603174603,3600.0,35.0,126000.0,0.8
5,2023,P24,2304,3424402,JACAREI - CAMPINAS,3424402-2304,81600,23162.18,146.051,5.468609335567477,0.28925873563218396,3600.0,29.0,104400.0,0.7816091954022989
5,2023,P24,2305,3403208,ARARAQUARA - CAMPINAS,3403208-2305,92400,26396.44,180.193,4.88299397497868,0.2879688888888889,3600.0,30.0,108000.0,0.8555555555555555
5,2023,P24,2305,3423909,ITU - CAMPINAS,3423909-2305,27000,3532.64,71.375,4.49946186912912,0.13381212121212122,3000.0,11.0,33000.0,0.8181818181818182
5,2023,P24,2305,3424402,JACAREI - CAMPINAS,3424402-2305,199200,52344.39,147.748,5.367902226641432,0.2651986700336701,3600.0,66.0,237600.0,0.8383838383838383
5,2023,P24,2306,3403208,ARARAQUARA - VALINHOS,3403208-2306,82200,23972.66,194.211,4.408434272885823,0.29155494047619046,3600.0,28.0,100800.0,0.8154761904761905
5,2023,P24,2306,3424402,JACAREI - VALINHOS,3424402-2306,113400,29112.7,138.681,5.5243593874469195,0.2600808479532164,3600.0,38.0,136800.0,0.8289473684210527
5,2023,P24,2307,3403208,ARARAQUARA - CAMPINAS,3403208-2307,109800,985.9,183.626,0.14129119428678544,0.01081030701754386,3600.0,38.0,136800.0,0.8026315789473685
5,2023,P24,2307,3424402,JACAREI - CAMPINAS,3424402-2307,233400,43583.94,146.178,3.822520909702291,0.1901405982905983,3600.0,78.0,280800.0,0.8311965811965812
5,2023,P24,2308,3403208,ARARAQUARA - CAMPINAS,3403208-2308,102000,36410.22,195.864,5.8092317883837765,0.36618769965277775,3600.0,32.0,115200.0,0.8854166666666666
5,2023,P24,2308,3423909,ITU - CAMPINAS,3423909-2308,19200,3253.6,72.623,5.600154221114523,0.16945833333333335,2400.0,8.0,19200.0,1.0
5,2023,P24,2308,3424402,JACAREI - CAMPINAS,3424402-2308,66600,16153.060000000001,137.757,5.329892491851594,0.25008030303030304,3600.0,22.0,79200.0,0.8409090909090909
5,2023,P24,2309,3424402,JACAREI - AMERICANA,3424402-2309,233400,78296.39,175.727,5.8625917354461,0.3436488815789474,3600.0,76.0,273600.0,0.8530701754385965
5,2023,P24,2310,3423909,ITU - SAO PAULO,3423909-2310,80400,17904.06,101.813,6.280442716408655,0.22637380952380953,3600.0,28.0,100800.0,0.7976190476190477
5,2023,P24,2311,3403208,ARARAQUARA - PIRACICABA,3403208-2311,79800,20714.800000000003,138.038,5.557997180593857,0.2610372016460905,3600.0,27.0,97200.0,0.8209876543209876
5,2023,P24,2311,3423909,ITU - PIRACICABA,3423909-2311,19800,1766.32,71.15,3.5464712378275274,0.10513809523809524,3600.0,7.0,25200.0,0.7857142857142857
5,2023,P24,2311,3424402,JACAREI - PIRACICABA,3424402-2311,258000,106918.68000000001,208.77399999999997,5.954958304751929,0.42276197674418603,3600.0,86.0,309600.0,0.8333333333333334
5,2023,P24,2312,3403208,ARARAQUARA - JACAREI,3403208-2312,61200,35710.84,318.68,5.602930839713819,0.5987634583333333,3600.0,20.0,72000.0,0.85
5,2023,P24,2313,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2313,103800,0.0,331.057,0.0,0.0,3600.0,34.0,122400.0,0.8480392156862745
5,2023,P24,2314,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2314,181800,5913.83,327.95,0.30054530670325763,0.03343209722222222,3600.0,60.0,216000.0,0.8416666666666667
5,2023,P24,2315,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2315,90600,49580.649999999994,331.255,5.161212921184273,0.554250632183908,3600.0,29.0,104400.0,0.867816091954023
5,2023,P24,2316,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2316,87600,47270.88,328.759,4.958131472682378,0.5655019827586207,3600.0,29.0,104400.0,0.8390804597701149
5,2023,P24,2317,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2317,103800,0.0,331.827,0.0,0.0,3600.0,34.0,122400.0,0.8480392156862745
5,2023,P24,2318,3403208,ARARAQUARA - SAO JOSE DOS CAMPOS,3403208-2318,100200,58726.38,339.745,5.238008720444076,0.5970135858585858,3600.0,33.0,118800.0,0.8434343434343434
5,2023,P24,2319,3403208,ARARAQUARA - SAO PAULO,3403208-2319,73800,33525.42,264.497,4.875061837258006,0.46402619658119654,3600.0,26.0,93600.0,0.7884615384615384
5,2023,P24,2319,3424402,JACAREI - SAO PAULO,3424402-2319,32400,5164.400000000001,83.083,4.781502093828323,0.16552564102564105,3000.0,13.0,39000.0,0.8307692307692308
5,2023,P24,2320,3403208,ARARAQUARA - SAO PAULO,3403208-2320,201600,0.0,266.947,0.0,0.0,3600.0,71.0,255600.0,0.7887323943661971
5,2023,P24,2320,3424402,JACAREI - SAO PAULO,3424402-2320,202200,0.0,95.171,0.0,0.0,3600.0,67.0,241200.0,0.8383084577114428
5,2023,P24,2321,3403208,ARARAQUARA - SAO PAULO,3403208-2321,85200,0.0,266.268,0.0,0.0,3600.0,29.0,104400.0,0.8160919540229885
5,2023,P24,2321,3424402,JACAREI - SAO PAULO,3424402-2321,97800,0.0,94.502,0.0,0.0,3600.0,32.0,115200.0,0.8489583333333334
5,2023,P24,2322,3403208,ARARAQUARA - SAO PAULO,3403208-2322,96000,39857.700000000004,264.79,4.8556677293875,0.4246911111111111,3600.0,31.0,111600.0,0.8602150537634409
5,2023,P24,2322,3424402,JACAREI - SAO PAULO,3424402-2322,27000,5835.150000000001,89.134,6.546491798864631,0.21602333333333337,3000.0,10.0,30000.0,0.9
5,2023,P24,2323,3403208,ARARAQUARA - SAO PAULO,3403208-2323,75600,0.0,274.717,0.0,0.0,3600.0,25.0,90000.0,0.84
5,2023,P24,2323,3424402,JACAREI - SAO PAULO,3424402-2323,91800,0.0,102.941,0.0,0.0,3600.0,30.0,108000.0,0.85
5,2023,P24,2324,3403208,ARARAQUARA - SAO PAULO,3403208-2324,183600,50962.68,275.424,3.0333368569616423,0.28591737704918035,3600.0,61.0,219600.0,0.8360655737704918
5,2023,P24,2324,3423909,ITU - SAO PAULO,3423909-2324,79800,0.0,100.893,0.0,0.0,3600.0,27.0,97200.0,0.8209876543209876
5,2023,P24,2324,3424402,JACAREI - SAO PAULO,3424402-2324,63000,0.0,103.648,0.0,0.0,3600.0,23.0,82800.0,0.7608695652173914
5,2023,P24,2325,3403208,ARARAQUARA - SAO PAULO,3403208-2325,78600,1976.9,285.412,0.24737422192679856,0.02353452380952381,3600.0,28.0,100800.0,0.7797619047619048
5,2023,P24,2325,3423909,ITU - SAO PAULO,3423909-2325,109200,0.0,105.662,0.0,0.0,3600.0,36.0,129600.0,0.8425925925925926
5,2023,P24,2325,3424402,JACAREI - SAO PAULO,3424402-2325,94800,0.0,105.667,0.0,0.0,3600.0,32.0,115200.0,0.8229166666666666
5,2023,P24,2326,3403208,ARARAQUARA - COTIA,3403208-2326,93600,45569.880000000005,270.955,5.25570205384658,0.49483270833333337,3600.0,32.0,115200.0,0.8125
5,2023,P24,2326,3423909,ITU - COTIA,3423909-2326,82200,12894.69,91.205,4.712713118798312,0.15921377777777782,3600.0,30.0,108000.0,0.7611111111111111
5,2023,P24,2326,3424402,JACAREI - COTIA,3424402-2326,91200,16099.01,107.828,4.976756191960035,0.18161833333333333,3600.0,30.0,108000.0,0.8444444444444444
5,2023,P24,2327,3403208,ARARAQUARA - SAO PAULO,3403208-2327,199800,62624.09,277.216,3.422781688231734,0.32239888047138043,3600.0,66.0,237600.0,0.8409090909090909
5,2023,P24,2327,3423909,ITU - SAO PAULO,3423909-2327,91800,0.0,106.977,0.0,0.0,3600.0,31.0,111600.0,0.8225806451612904
5,2023,P24,2327,3424402,JACAREI - SAO PAULO,3424402-2327,51000,0.0,105.44,0.0,0.0,3600.0,17.0,61200.0,0.8333333333333334
5,2023,P24,2328,3403208,ARARAQUARA - SAO PAULO,3403208-2328,89400,47011.92,284.644,5.505347029974284,0.5447193518518518,3600.0,30.0,108000.0,0.8277777777777777
5,2023,P24,2328,3423909,ITU - SAO PAULO,3423909-2328,129000,26231.62,108.67800000000001,5.485684147832881,0.2091553787878788,3600.0,44.0,158400.0,0.8143939393939394
5,2023,P24,2328,3424402,JACAREI - SAO PAULO,3424402-2328,73800,13050.539999999999,120.638,4.0066424620213645,0.17705722222222223,3000.0,27.0,81000.0,0.9111111111111111
5,2023,P24,2329,3403208,ARARAQUARA - SAO BERNARDO DO CAMPO,3403208-2329,88200,0.0,291.699,0.0,0.0,3600.0,29.0,104400.0,0.8448275862068966
5,2023,P24,2329,3423909,ITU - SAO BERNARDO DO CAMPO,3423909-2329,189000,19183.5,115.733,2.717320095023693,0.10458237704918033,3600.0,61.0,219600.0,0.860655737704918
5,2023,P24,2329,3424402,JACAREI - SAO BERNARDO DO CAMPO,3424402-2329,71400,0.0,113.122,0.0,0.0,3600.0,23.0,82800.0,0.8623188405797102
5,2023,P24,2330,3403208,ARARAQUARA - MAUA,3403208-2330,97200,2080.96,303.713,0.207628234350831,0.02101979797979798,3600.0,33.0,118800.0,0.8181818181818182
5,2023,P24,2330,3423909,ITU - MAUA,3423909-2330,148800,16576.92,161.745,2.0497598071037744,0.11149613888888889,3600.0,50.0,180000.0,0.8266666666666667
5,2023,P24,2330,3424402,JACAREI - MAUA,3424402-2330,86400,0.0,95.012,0.0,0.0,3600.0,29.0,104400.0,0.8275862068965517
5,2023,P24,2331,3403208,ARARAQUARA - OSASCO,3403208-2331,88200,40134.82,269.467,5.135913897972025,0.4731690421455939,3600.0,29.0,104400.0,0.8448275862068966
5,2023,P24,2331,3423909,ITU - OSASCO,3423909-2331,70800,12837.330000000002,88.048,5.607662428884944,0.18278897435897437,3600.0,26.0,93600.0,0.7564102564102564
5,2023,P24,2331,3424402,JACAREI - OSASCO,3424402-2331,149400,22555.06,100.014,4.698313069503603,0.15625805555555555,3600.0,48.0,172800.0,0.8645833333333334
5,2023,P24,2332,3403208,ARARAQUARA - SAO PAULO,3403208-2332,101400,0.0,264.892,0.0,0.0,3600.0,35.0,126000.0,0.8047619047619048
5,2023,P24,2332,3423909,ITU - SAO PAULO,3423909-2332,98400,0.0,94.751,0.0,0.0,3600.0,34.0,122400.0,0.803921568627451
5,2023,P24,2332,3424402,JACAREI - SAO PAULO,3424402-2332,99000,0.0,91.551,0.0,0.0,3600.0,32.0,115200.0,0.859375
5,2023,P24,2333,3403208,ARARAQUARA - SAO PAULO,3403208-2333,110400,0.0,285.391,0.0,0.0,3600.0,37.0,133200.0,0.8288288288288288
5,2023,P24,2333,3423909,ITU - SAO PAULO,3423909-2333,97200,0.0,117.496,0.0,0.0,3600.0,33.0,118800.0,0.8181818181818182
5,2023,P24,2333,3424402,JACAREI - SAO PAULO,3424402-2333,89400,0.0,75.63,0.0,0.0,3600.0,29.0,104400.0,0.8563218390804598
5,2023,P24,2334,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2334,89400,44916.100000000006,257.469,6.015602012214126,0.5114510344827586,3600.0,29.0,104400.0,0.8563218390804598
5,2023,P24,2334,3423909,ITU - SANTANA DE PARNAIBA,3423909-2334,86400,15191.550000000001,86.429,5.858970947251502,0.18027144444444448,3600.0,30.0,108000.0,0.8
5,2023,P24,2334,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2334,88800,15977.130000000001,107.497,5.125124582466295,0.1882602011494253,3600.0,29.0,104400.0,0.8505747126436781
5,2023,P24,2335,3403208,ARARAQUARA - SANTANA DE PARNAIBA,3403208-2335,43200,21023.38,258.345,5.4251433806215195,0.495974962962963,3600.0,15.0,54000.0,0.8
5,2023,P24,2335,3423909,ITU - SANTANA DE PARNAIBA,3423909-2335,39000,5949.14,84.402,4.699051365291502,0.15802511111111114,3000.0,15.0,45000.0,0.8666666666666667
5,2023,P24,2335,3424402,JACAREI - SANTANA DE PARNAIBA,3424402-2335,85800,14484.36,108.16600000000001,4.782450783319818,0.16615074404761906,3600.0,28.0,100800.0,0.8511904761904762
5,2023,P24,2337,3423909,ITU - SAO CARLOS,3423909-2337,81600,21312.41,167.068,4.555974214092465,0.26889085317460315,3600.0,28.0,100800.0,0.8095238095238095
5,2023,P24,2337,3424402,JACAREI - SAO CARLOS,3424402-2337,79800,39847.700000000004,281.319,5.2461466902013045,0.5190909465020577,3600.0,27.0,97200.0,0.8209876543209876
5,2023,P24,2338,3423909,ITU - SAO CARLOS,3423909-2338,67200,18663.19,164.406,5.1599504773659,0.2817183585858586,3600.0,22.0,79200.0,0.8484848484848485
5,2023,P24,2338,3424402,JACAREI - SAO CARLOS,3424402-2338,82800,37685.6,278.657,4.663451656609603,0.4570773946360153,3600.0,29.0,104400.0,0.7931034482758621
5,2023,P24,2339,3403208,ARARAQUARA - TAUBATE,3403208-2339,94200,4682.59,374.642,0.39058871536026396,0.05429716145833333,3600.0,32.0,115200.0,0.8177083333333334
5,2023,P24,2339,3423909,ITU - TAUBATE,3423909-2339,118800,0.0,230.919,0.0,0.0,3600.0,40.0,144000.0,0.825
5,2023,P24,2340,3403208,ARARAQUARA - TAUBATE,3403208-2340,90000,57616.020000000004,377.22100000000006,5.091270104262488,0.649958925925926,3600.0,30.0,108000.0,0.8333333333333334
5,2023,P24,2340,3423909,ITU - TAUBATE,3423909-2340,179400,78861.61,233.498,5.536720994134958,0.45272439435336975,3600.0,61.0,219600.0,0.8169398907103825
5,2023,P24,2341,3403208,ARARAQUARA - CACAPAVA,3403208-2341,96000,56243.79,359.068,5.0528473894961765,0.6087902329749104,3600.0,31.0,111600.0,0.8602150537634409
5,2023,P24,2341,3423909,ITU - CACAPAVA,3423909-2341,69000,28298.09,215.34500000000003,5.713398217420579,0.4247985024154589,3600.0,23.0,82800.0,0.8333333333333334
5,2023,P24,2342,3403208,ARARAQUARA - CACAPAVA,3403208-2342,84000,37634.45,353.273,3.8046708919164494,0.44357291666666665,3600.0,28.0,100800.0,0.8333333333333334
5,2023,P24,2342,3423909,ITU - CACAPAVA,3423909-2342,79200,26813.03,209.55,4.739084634622692,0.34972316872427983,3600.0,27.0,97200.0,0.8148148148148148
5,2023,P24,2343,3403208,ARARAQUARA - PINDAMONHANGABA,3403208-2343,52800,40268.700000000004,383.387,5.835226546544353,0.7787050462962963,3600.0,18.0,64800.0,0.8148148148148148
5,2023,P24,2343,3423909,ITU - PINDAMONHANGABA,3423909-2343,165600,70768.4,239.664,5.368758686403389,0.4401127575757576,3600.0,55.0,198000.0,0.8363636363636363
5,2023,P24,2344,3403208,ARARAQUARA - SOROCABA,3403208-2344,94200,41049.99,241.893,5.656769728764371,0.4421365277777778,3600.0,30.0,108000.0,0.8722222222222222
5,2023,P24,2344,3424402,JACAREI - SOROCABA,3424402-2344,58200,13020.21,178.023,4.063210933418715,0.2261261728395062,3600.0,18.0,64800.0,0.8981481481481481
5,2023,P24,2345,3403208,ARARAQUARA - SOROCABA,3403208-2345,85200,40143.63,244.434,5.663136484483648,0.48304086206896557,3600.0,29.0,104400.0,0.8160919540229885
5,2023,P24,2345,3424402,JACAREI - SOROCABA,3424402-2345,111600,31273.969999999998,180.564,4.811154985982195,0.2905178858024691,3600.0,36.0,129600.0,0.8611111111111112
5,2023,P24,2346,3403208,ARARAQUARA - SOROCABA,3403208-2346,102000,0.0,238.558,0.0,0.0,3600.0,33.0,118800.0,0.8585858585858586
5,2023,P24,2346,3424402,JACAREI - SOROCABA,3424402-2346,77400,985.9,174.688,0.21706832048698693,0.015799679487179488,3600.0,26.0,93600.0,0.8269230769230769
5,2023,P24,2347,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2347,66000,9356.400000000001,85.682,4.963596894224097,0.14763227272727275,3600.0,22.0,79200.0,0.8333333333333334
5,2023,P24,2347,3423909,ITU - RIBEIRAO PRETO,3423909-2347,96600,50643.92,263.19,5.831012737658128,0.5350535353535353,3600.0,33.0,118800.0,0.8131313131313131
5,2023,P24,2347,3424402,JACAREI - RIBEIRAO PRETO,3424402-2347,110400,61890.93,357.812,4.942015040619894,0.5850433333333332,3600.0,35.0,126000.0,0.8761904761904762
5,2023,P24,2348,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2348,81000,11039.48,96.021,4.258127176655415,0.14287907407407408,3600.0,27.0,97200.0,0.8333333333333334
5,2023,P24,2348,3423909,ITU - RIBEIRAO PRETO,3423909-2348,82800,42151.14,273.529,5.707450885768359,0.5219703703703703,3600.0,27.0,97200.0,0.8518518518518519
5,2023,P24,2348,3424402,JACAREI - RIBEIRAO PRETO,3424402-2348,93600,52384.119999999995,368.151,4.7429922323539335,0.5786281481481481,3600.0,30.0,108000.0,0.8666666666666667
5,2023,P24,2349,3403208,ARARAQUARA - RIBEIRAO PRETO,3403208-2349,88800,0.0,90.218,0.0,0.0,3600.0,29.0,104400.0,0.8505747126436781
5,2023,P24,2349,3423909,ITU - RIBEIRAO PRETO,3423909-2349,64800,0.0,267.641,0.0,0.0,3600.0,22.0,79200.0,0.8181818181818182
5,2023,P24,2349,3424402,JACAREI - RIBEIRAO PRETO,3424402-2349,80400,0.0,362.263,0.0,0.0,3600.0,27.0,97200.0,0.8271604938271605
5,2023,P24,2350,3403208,ARARAQUARA - BAURU,3403208-2350,77400,17416.12,124.48099999999998,5.596394630505861,0.23038911111111113,3600.0,25.0,90000.0,0.86
5,2023,P24,2350,3423909,ITU - BAURU,3423909-2350,100200,46281.060000000005,251.819,5.569303204430022,0.46885973063973063,3600.0,33.0,118800.0,0.8434343434343434
5,2023,P24,2350,3424402,JACAREI - BAURU,3424402-2350,105000,75766.53,401.828,5.387275152552834,0.7387463571428571,3600.0,35.0,126000.0,0.8333333333333334
5,2023,P24,2351,3403208,ARARAQUARA - BAURU,3403208-2351,81000,0.0,124.48300000000002,0.0,0.0,3600.0,28.0,100800.0,0.8035714285714286
5,2023,P24,2351,3423909,ITU - BAURU,3423909-2351,103800,3504.76,250.233,0.41194077707811616,0.03436039215686275,3600.0,34.0,122400.0,0.8480392156862745
5,2023,P24,2351,3424402,JACAREI - BAURU,3424402-2351,73800,0.0,403.211,0.0,0.0,3600.0,25.0,90000.0,0.82
6,2023,P12,2301,3403208,ARARAQUARA - VALINHOS,3403208-2301,65400,0.0,193.55,0.0,0.0,1800.0,41.0,73800.0,0.8861788617886179
6,2023,P12,2301,3424402,JACAREI - VALINHOS,3424402-2301,195600,65499.04,145.62,3.686838188773385,0.3392974863387978,1800.0,122.0,219600.0,0.8907103825136612
6,2023,P12,2302,3403208,ARARAQUARA - CAMPINAS,3403208-2302,94800,0.0,182.669,0.0,0.0,1800.0,59.0,106200.0,0.8926553672316384
6,2023,P12,2302,3424402,JACAREI - CAMPINAS,3424402-2302,164400,38332.09,141.311,2.6335969145518257,0.23582507011866236,1800.0,103.0,185400.0,0.8867313915857605
6,2023,P12,2303,3403208,ARARAQUARA - CAMPINAS,3403208-2303,77100,0.0,187.278,0.0,0.0,1800.0,48.0,86400.0,0.8923611111111112
6,2023,P12,2303,3424402,JACAREI - CAMPINAS,3424402-2303,158400,25870.04,141.46,1.8472609596602243,0.15986900112233443,1800.0,99.0,178200.0,0.8888888888888888
6,2023,P12,2304,3403208,ARARAQUARA - CAMPINAS,3403208-2304,56700,20850.620000000003,178.496,3.3375089637863034,0.370864126984127,1800.0,35.0,63000.0,0.9
6,2023,P12,2304,3424402,JACAREI - CAMPINAS,3424402-2304,58800,18041.1,146.051,3.4312785716405,0.3094475308641975,1800.0,36.0,64800.0,0.9074074074074074
6,2023,P12,2305,3403208,ARARAQUARA - CAMPINAS,3403208-2305,62700,25998.98,180.193,3.699591620210068,0.41385065527065523,1800.0,39.0,70200.0,0.8931623931623932
6,2023,P12,2305,3423909,ITU - CAMPINAS,3423909-2305,67800,15753.76,71.375,5.132980898464546,0.23247718346253232,1800.0,43.0,77400.0,0.875968992248062
6,2023,P12,2305,3424402,JACAREI - CAMPINAS,3424402-2305,102900,47786.729999999996,147.748,4.975908043008783,0.46530153846153843,1800.0,65.0,117000.0,0.8794871794871795
